AL, 01, 2005080100, 03, HWRF, 033, 173N,  445W,  52,  993, XX,  50, NEQ, 0024, 0032, 0000, 0000,    0,    0,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 034, 175N,  446W,  55,  993, XX,  34, NEQ, 0114, 0093, 0125, 0114,    0,    0,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 034, 175N,  446W,  55,  993, XX,  50, NEQ, 0031, 0034, 0000, 0000,    0,    0,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 035, 176N,  448W,  53,  993, XX,  34, NEQ, 0102, 0117, 0102, 0109,    0,    0,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 035, 176N,  448W,  53,  993, XX,  50, NEQ, 0038, 0037, 0000, 0000,    0,    0,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 036, 177N,  450W,  52,  992, XX,  34, NEQ, 0115, 0105, 0113, 0099,    0,    0,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 036, 177N,  450W,  52,  992, XX,  50, NEQ, 0048, 0036, 0000, 0000,    0,    0,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 037, 177N,  453W,  53,  992, XX,  34, NEQ, 0128, 0105, 0140, 0111,    0,    0,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 037, 177N,  453W,  53,  992, XX,  50, NEQ, 0035, 0000, 0000, 0000,    0,    0,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 038, 177N,  455W,  50,  992, XX,  34, NEQ, 0127, 0129, 0131, 0126,    0,    0,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
